"abs","ad_date","ad_title","ad_url","airbag","alarm","arka_bagaj","bike_id","canta_sistemi__uclu_","cbs","cekis_kontrolu","cift_ayak","city","color","gps","isitmali_elcik","karbon","km","koltuk_alti_bagaj","led_sinyal","led_stop","nos","on_cam","on_koruma_bari","price","sahibinden","ses_sistemi","sirt_destegi","xenon_far","yan_koruma_barlari","year"
"False","07.11.2017","CBR125R ROSSO 2Lİ ACİL FİYAT DÜŞTÜ","/ilan/vasita-motosiklet-honda-cbr125r-rosso-2li-acil-fiyat-dustu-486243998/detay","False","False","False",486243998,"False","False","False","False","Eskişehir","Beyaz","False","False","False","26000.0","False","False","False","False","False","False","7000.0","True","False","False","False","False","2012.0"
"False","07.11.2017","GÖRÜLMEYE DEĞER KIZ DEDİKLERİ","/ilan/vasita-motosiklet-honda-gorulmeye-deger-kiz-dedikleri-499536857/detay","True","False","False",499536857,"False","False","False","False","İstanbul","Beyaz","False","False","False","27500.0","False","True","False","False","False","False","7850.0","True","False","False","False","False","2012.0"
"False","11.11.2017","EREGLIDEKI EN TEMIZ 125R","/ilan/vasita-motosiklet-honda-ereglideki-en-temiz-125r-500622982/detay","False","False","False",500622982,"False","False","False","False","Zonguldak","Beyaz","False","False","False","20000.0","False","False","False","False","False","False","8200.0","True","False","False","True","False","2012.0"
"False","11.11.2017","dusuk km kazasiz servis bakimli","/ilan/vasita-motosiklet-honda-dusuk-km-kazasiz-servis-bakimli-500688604/detay","False","False","False",500688604,"False","False","False","False","Sivas","Siyah","False","False","False","12000.0","False","False","False","False","False","False","8999.0","True","False","False","False","False","2012.0"
"True","10.11.2017","Honda cbr 125","/ilan/vasita-motosiklet-honda-honda-cbr-125-500684531/detay","False","False","False",500684531,"False","False","False","False","Antalya","Beyaz","False","False","False","53000.0","False","False","False","False","False","False","6150.0","True","False","False","False","False","2011.0"
"False","10.11.2017","Honda CBR 125 R","/ilan/vasita-motosiklet-honda-honda-cbr-125-r-500661021/detay","False","False","False",500661021,"False","False","False","False","Elazığ","Beyaz","False","False","False","21000.0","False","False","False","False","False","False","9500.0","True","False","False","False","False","2016.0"
"False","10.11.2017","HONDA SOVUKSU - CBR125R 2016 HRC SIFIR TADINDA!!","/ilan/vasita-motosiklet-honda-honda-sovuksu-cbr125r-2016-hrc-sifir-tadinda-500651882/detay","False","False","False",500651882,"False","False","False","False","Hatay","Beyaz","False","False","False","9000.0","False","False","False","False","False","False","10750.0","False","False","False","False","False","2016.0"
"False","06.11.2017","Kaliteli makine","/ilan/vasita-motosiklet-honda-kaliteli-makine-499395646/detay","False","False","False",499395646,"False","False","False","False","Ordu","Kırmızı","False","False","False","35000.0","False","False","False","False","False","False","5000.0","True","False","False","False","False","2006.0"
"False","06.11.2017","2005 CBR 125R SUPER SPORT AÇIKLAMAYI OKUYUN! TAKAS VAR","/ilan/vasita-motosiklet-honda-2005-cbr-125r-super-sport-aciklamayi-okuyun-takas-var-499337446/detay","False","False","False",499337446,"False","False","False","False","Kilis","Siyah","False","False","False","50000.0","True","False","False","False","False","False","4500.0","True","False","False","True","False","2005.0"
"False","06.11.2017","TEMİZ EKSTRALI 125R","/ilan/vasita-motosiklet-honda-temiz-ekstrali-125r-492918415/detay","False","False","False",492918415,"False","False","False","False","İstanbul","Kırmızı","False","False","True","29000.0","True","False","False","False","True","False","7750.0","True","False","False","False","False","2013.0"
"False","07.11.2017","Honda cbr 125 r","/ilan/vasita-motosiklet-honda-honda-cbr-125-r-499792400/detay","False","False","False",499792400,"False","False","False","False","Antalya","Siyah","False","False","False","53633.0","False","False","False","False","False","False","6000.0","True","False","False","False","False","2009.0"
