"abs","ad_date","ad_title","ad_url","airbag","alarm","arka_bagaj","bike_id","canta_sistemi__uclu_","cbs","cekis_kontrolu","cift_ayak","city","color","gps","isitmali_elcik","karbon","km","koltuk_alti_bagaj","led_sinyal","led_stop","nos","on_cam","on_koruma_bari","price","sahibinden","ses_sistemi","sirt_destegi","xenon_far","yan_koruma_barlari","year"
"False",11/07/2017,"Temiz Bakımlı ve Can Alıcı Honda CBR 250 R","/ilan/vasita-motosiklet-honda-temiz-bakimli-ve-can-alici-honda-cbr-250-r-499509249/detay","True","False","True",499509249,"False","False","False","False","Antalya","Siyah","False","False","False","26000.0","False","False","False","False","False","False","12750.0","True","False","False","False","False","2013.0"
"False",11/07/2017,"cbr 250 yurtdisi serisi ozel mono kuyruk","/ilan/vasita-motosiklet-honda-cbr-250-yurtdisi-serisi-ozel-mono-kuyruk-499521030/detay","False","False","False",499521030,"False","False","False","False","Eskişehir","Siyah","False","False","False","23000.0","False","False","False","False","False","False","7000.0","True","False","False","False","False","2013.0"
"False",11/06/2017,"ACİLLLL ROSSO 2 Lİ CBR250R","/ilan/vasita-motosiklet-honda-acillll-rosso-2-li-cbr250r-499484740/detay","False","False","False",499484740,"False","False","False","True","Isparta","Siyah","False","False","False","39999.0","True","False","True","False","False","True","9300.0","True","False","False","True","True","2012.0"
"False",11/06/2017,"REPSOL CBR 250 R TEMIZ","/ilan/vasita-motosiklet-honda-repsol-cbr-250-r-temiz-499488568/detay","False","False","False",499488568,"False","False","False","False","İstanbul","Turuncu","False","False","False","63000.0","False","False","False","False","False","False","10500.0","True","False","False","False","False","2014.0"
"False",11/06/2017,"sıkıntısız cbr","/ilan/vasita-motosiklet-honda-sikintisiz-cbr-499478719/detay","False","False","False",499478719,"False","False","False","False","Burdur","Siyah","False","False","False","35000.0","False","False","False","False","False","False","12000.0","True","False","False","False","False","2011.0"
"False",11/06/2017,"ROSSO 2 li sıkıntısız","/ilan/vasita-motosiklet-honda-rosso-2-li-sikintisiz-499437096/detay","False","False","False",499437096,"False","False","False","False","Kocaeli","Kırmızı","False","False","False","21800.0","False","False","False","False","False","False","13750.0","True","False","False","False","False","2015.0"
"False",11/07/2017,"TAKASLARA AÇIKkkk","/ilan/vasita-motosiklet-honda-takaslara-acikkkk-499824415/detay","False","False","False",499824415,"False","False","False","False","Kocaeli","Bordo","False","False","False","161000.0","False","False","False","False","False","False","14950.0","False","False","False","False","False","1996.0"
"False",11/06/2017,"Temiz Honda cbr 250R","/ilan/vasita-motosiklet-honda-temiz-honda-cbr-250r-499433953/detay","False","False","False",499433953,"False","False","False","False","İstanbul","Siyah","False","False","False","33000.0","False","False","False","False","False","False","12500.0","True","False","False","False","False","2013.0"
"False",11/06/2017,"Temiz Honda cbr250","/ilan/vasita-motosiklet-honda-temiz-honda-cbr250-499420207/detay","False","False","False",499420207,"False","False","False","False","Muğla","Siyah","False","False","False","38200.0","False","False","False","False","False","False","11500.0","True","False","False","False","False","2013.0"
"False",11/08/2017,"GÖZDEOTO 2015 HONDA CBR 250 R 2900 KM SIFIR GİBİ HATASIZ BOYASIZ","/ilan/vasita-motosiklet-honda-gozdeoto-2015-honda-cbr-250-r-2900-km-sifir-gibi-hatasiz-boyasiz-500057305/detay","False","False","False",500057305,"False","False","False","False","Manisa","Çift Renk","False","False","False","2900.0","False","False","False","False","False","False","13500.0","False","False","False","False","False","2015.0"
"False",11/08/2017,"2015 HONDA CBR 250 ORJİNAL 23012km KAZASIZ EKSTRALI","/ilan/vasita-motosiklet-honda-2015-honda-cbr-250-orjinal-23012.km-kazasiz-ekstrali-500014628/detay","False","False","True",500014628,"False","False","False","False","İstanbul","Beyaz","False","False","False","23012.0","False","True","True","True","True","False","13750.0","False","False","False","False","True","2015.0"
"False",11/08/2017,"CBR 250 R EFSANE RENK TIGERLI","/ilan/vasita-motosiklet-honda-cbr-250-r-efsane-renk-tigerli-499913893/detay","False","False","False",499913893,"False","False","False","False","Tekirdağ","Yeşil","False","False","False","6700.0","False","False","False","False","False","False","16500.0","True","False","False","False","False","2017.0"
"False",11/05/2017,"Temiz CBR 250 R Kırmızı","/ilan/vasita-motosiklet-honda-temiz-cbr-250-r-kirmizi-499193484/detay","False","False","False",499193484,"False","False","False","False","Bursa","Kırmızı","False","False","False","18000.0","False","False","False","False","False","False","12700.0","True","False","False","False","False","2014.0"
"False",11/05/2017,"Sahibinden hastasına","/ilan/vasita-motosiklet-honda-sahibinden-hastasina-499182113/detay","False","False","False",499182113,"False","False","False","False","Siirt","Siyah","False","False","False","40000.0","False","False","False","False","False","False","9000.0","True","False","False","False","False","2012.0"
"False",11/07/2017,"Rossso 2 li ve Ekstralı REPSOL","/ilan/vasita-motosiklet-honda-rossso-2-li-ve-ekstrali-repsol-499808413/detay","False","False","False",499808413,"False","False","False","False","Balıkesir","Turuncu","False","False","False","7350.0","False","False","False","False","True","False","16750.0","True","False","False","False","True","2016.0"
"False",11/05/2017,"Honda CBR 250 2016","/ilan/vasita-motosiklet-honda-honda-cbr-250-2016-499144225/detay","False","False","False",499144225,"False","False","False","False","Kocaeli","Çift Renk","False","False","False","5000.0","False","False","False","False","False","False","15400.0","True","False","False","False","False","2016.0"
"False",11/07/2017,"2017 Kırmızı CBR 250R 5500 km","/ilan/vasita-motosiklet-honda-2017-kirmizi-cbr-250r-5500-km-499742910/detay","False","False","False",499742910,"False","False","False","False","Antalya","Kırmızı","False","False","False","5600.0","False","False","False","False","False","False","16950.0","True","False","False","False","False","2017.0"
"False",11/05/2017,"Binicisinden Temiz CBR250 Siyah","/ilan/vasita-motosiklet-honda-binicisinden-temiz-cbr250-siyah-499128466/detay","False","False","False",499128466,"False","False","False","False","Muğla","Siyah","False","False","False","33500.0","False","False","False","False","False","False","10450.0","True","False","False","False","False","2011.0"
"False",11/05/2017,"sahibinden tertemiz motor","/ilan/vasita-motosiklet-honda-sahibinden-tertemiz-motor-499121677/detay","False","False","False",499121677,"False","False","False","False","İstanbul","Siyah","False","False","False","20122.0","False","False","False","False","False","False","10000.0","True","False","False","False","False","2014.0"
"False",11/08/2017,"KONŞUK MOTORDA SIFIR 2017 CBR250 R 18 400,00TL","/ilan/vasita-motosiklet-honda-konsuk-motorda-sifir-2017-cbr250-r-18-400%2C00tl-420229720/detay","False","False","False",420229720,"False","False","False","False","İstanbul","Kırmızı","False","False","False","0.0","False","False","False","False","False","False","18400.0","False","False","False","False","False","2017.0"
"False",11/05/2017,"SIKINTISIZ HONDA CBR 250R","/ilan/vasita-motosiklet-honda-sikintisiz-honda-cbr-250r-498943431/detay","False","False","False",498943431,"False","False","False","False","Tekirdağ","Çift Renk","False","False","False","13500.0","False","False","False","False","False","False","12750.0","True","False","False","False","False","2015.0"
"False",11/07/2017,"Tertemiz,öğretmenden","/ilan/vasita-motosiklet-honda-tertemiz%2Cogretmenden-499515597/detay","False","False","False",499515597,"False","False","False","False","İstanbul","Siyah","False","False","False","49000.0","False","False","False","False","False","False","9500.0","True","False","False","False","False","2011.0"
"False",11/05/2017,"BİNİCİSİNDEN CBR250 BLACK","/ilan/vasita-motosiklet-honda-binicisinden-cbr250-black-498936283/detay","False","False","False",498936283,"False","False","False","False","Tokat","Siyah","False","False","False","28000.0","False","False","False","False","False","False","11575.0","True","False","False","False","True","2013.0"
"False",11/07/2017,"Acil satılık !!! Bakımlı düşük kilometre Honda Cbr250R","/ilan/vasita-motosiklet-honda-acil-satilik-bakimli-dusuk-kilometre-honda-cbr250r-499499132/detay","False","False","False",499499132,"False","False","False","False","İstanbul","Siyah","False","False","False","33600.0","False","False","False","False","False","False","9400.0","True","False","False","False","False","2012.0"
"True",11/04/2017,"Honda CBR 250 R","/ilan/vasita-motosiklet-honda-honda-cbr-250-r-498915416/detay","False","False","True",498915416,"False","False","False","False","Gaziantep","Siyah","False","False","False","46500.0","False","False","False","False","False","False","10750.0","True","False","False","False","True","2012.0"
"False",11/04/2017,"PAŞAOĞLU - HONDA CBR 250 R","/ilan/vasita-motosiklet-honda-pasaoglu-honda-cbr-250-r-498933577/detay","False","False","False",498933577,"False","False","False","False","İstanbul","Siyah","False","False","False","22000.0","False","False","False","False","False","False","12850.0","False","False","False","False","False","2013.0"
"False",11/05/2017,"2014 model repsol- Açıklamayı oku","/ilan/vasita-motosiklet-honda-2014-model-repsol-aciklamayi-oku-499171010/detay","False","False","False",499171010,"False","False","False","False","İstanbul","Turuncu","False","False","False","24000.0","False","False","False","False","False","False","11000.0","True","False","False","False","True","2014.0"
"False",11/06/2017,"Farklı Olmak İsteyene TEMİZ BAKIMLI !!","/ilan/vasita-motosiklet-honda-farkli-olmak-isteyene-temiz-bakimli-499468089/detay","False","False","False",499468089,"False","False","False","False","İstanbul","Çift Renk","False","False","False","34000.0","True","True","True","False","True","False","11750.0","True","True","False","False","False","2015.0"
"False",11/06/2017,"İLK ALINDIĞI GİBİ TERTEMİZ","/ilan/vasita-motosiklet-honda-ilk-alindigi-gibi-tertemiz-499465399/detay","False","False","False",499465399,"False","False","False","False","İstanbul","Kırmızı","False","False","True","11000.0","False","False","True","False","True","False","15600.0","True","False","False","False","True","2017.0"
"False",11/08/2017,"Temiz 250 r","/ilan/vasita-motosiklet-honda-temiz-250-r-500069909/detay","False","True","False",500069909,"False","False","False","False","İstanbul","Siyah","False","False","False","33000.0","False","False","False","False","False","False","9750.0","True","False","False","False","False","2013.0"
"False",11/06/2017,"2014 Cbr 250r hrc 23binde","/ilan/vasita-motosiklet-honda-2014-cbr-250r-hrc-23binde-499448050/detay","False","False","False",499448050,"False","False","False","False","İstanbul","Çift Renk","False","False","False","23000.0","False","False","False","False","False","False","12250.0","True","False","False","False","False","2014.0"
"False",11/06/2017,"Temiz CBR 250 R masrafsız","/ilan/vasita-motosiklet-honda-temiz-cbr-250-r-masrafsiz-499435946/detay","False","False","False",499435946,"False","False","False","False","Antalya","Siyah","False","False","False","21000.0","True","False","False","False","True","False","11500.0","True","False","False","False","True","2013.0"
"False",11/04/2017,"Temiz honda cbr 250","/ilan/vasita-motosiklet-honda-temiz-honda-cbr-250-498874196/detay","False","False","False",498874196,"False","False","False","False","İzmir","Kırmızı","False","False","False","19750.0","False","False","False","False","False","False","13500.0","True","False","False","False","False","2014.0"
"False",11/06/2017,"sonbahar kampanyası yetişen alır","/ilan/vasita-motosiklet-honda-sonbahar-kampanyasi-yetisen-alir-499417035/detay","False","False","False",499417035,"False","False","False","False","İzmir","Kırmızı","False","False","False","19074.0","False","False","False","False","False","False","10500.0","True","False","False","False","False","2014.0"
"False",11/04/2017,"Takaslı*****","/ilan/vasita-motosiklet-honda-takasli-498854655/detay","False","False","False",498854655,"False","False","False","False","Malatya","Gümüş Gri","False","False","False","1232131.0","False","False","False","False","False","False","11750.0","True","False","False","False","False","2014.0"
"False",11/06/2017,"CBR 250 R HRC 2016 6600km","/ilan/vasita-motosiklet-honda-cbr-250-r-hrc-2016-6600km-499364257/detay","False","False","False",499364257,"False","False","False","False","Ankara","Beyaz","False","False","False","6600.0","False","False","False","False","False","False","15250.0","True","False","False","False","False","2016.0"
"False",11/04/2017,"Honda cbr250r 2014","/ilan/vasita-motosiklet-honda-honda-cbr250r-2014-498808886/detay","False","False","False",498808886,"False","False","False","False","Ankara","Çift Renk","False","False","False","13800.0","False","False","False","False","False","False","13000.0","True","False","False","False","False","2014.0"
"False",11/04/2017,"TEMİZ TİTİZ KULLANILMIŞ CBR 250R","/ilan/vasita-motosiklet-honda-temiz-titiz-kullanilmis-cbr-250r-498783586/detay","False","False","False",498783586,"False","False","False","False","İstanbul","Siyah","False","False","False","16000.0","True","False","False","False","True","False","13750.0","True","False","False","False","False","2015.0"
"False",11/06/2017,"Honda cbr 250","/ilan/vasita-motosiklet-honda-honda-cbr-250-499205017/detay","False","False","False",499205017,"False","False","False","False","İstanbul","Siyah","False","False","False","18500.0","True","False","False","False","True","False","16000.0","True","False","False","False","True","2015.0"
"False",11/07/2017,"2014 cbr 250 17000 kmde fırsattır","/ilan/vasita-motosiklet-honda-2014-cbr-250-17000-kmde-firsattir-499786629/detay","False","False","False",499786629,"False","False","False","False","Konya","Çift Renk","False","False","False","17000.0","False","False","False","False","False","False","9350.0","True","False","False","True","True","2014.0"
"False",11/05/2017,"zehir ötesi cıbır satışta","/ilan/vasita-motosiklet-honda-zehir-otesi-cibir-satista-499151874/detay","False","False","False",499151874,"False","False","False","False","İstanbul","Kırmızı","False","False","False","28000.0","False","False","False","False","False","False","14000.0","True","False","False","False","False","2014.0"
"False",11/05/2017,"MERMİ CBR 250","/ilan/vasita-motosiklet-honda-mermi-cbr-250-499137056/detay","False","False","False",499137056,"False","False","False","False","İstanbul","Siyah","False","False","False","57000.0","False","False","False","False","False","False","8350.0","True","False","False","False","False","2013.0"
"False",11/03/2017,"BAKIMLI EKSTRALI HONDA CBR 250R","/ilan/vasita-motosiklet-honda-bakimli-ekstrali-honda-cbr-250r-498569187/detay","False","True","False",498569187,"False","False","False","False","Adana","Siyah","False","False","False","31700.0","False","False","False","False","True","False","11750.0","True","False","False","False","False","2013.0"
"False",11/05/2017,"2013 CBR 250 zincir dişli sıfır","/ilan/vasita-motosiklet-honda-2013-cbr-250-zincir-disli-sifir-499076717/detay","False","False","False",499076717,"False","False","False","False","İzmir","Çift Renk","False","False","False","32000.0","False","False","False","False","False","False","10500.0","True","False","False","False","False","2013.0"
"False",11/05/2017,"çok çok temiz","/ilan/vasita-motosiklet-honda-cok-cok-temiz-498820479/detay","False","False","False",498820479,"False","False","False","False","Yalova","Kırmızı","False","False","False","15000.0","False","False","False","False","False","False","59625.0","True","False","False","False","False","2015.0"
"False",11/03/2017,"HASAR KAYITSIZ DÜŞÜK KM SERVIS BAKIMLI ORJINAL KAÇIRMA ACIILL","/ilan/vasita-motosiklet-honda-hasar-kayitsiz-dusuk-km-servis-bakimli-orjinal-kacirma-aciill-498371922/detay","False","False","False",498371922,"False","False","False","False","Trabzon","Siyah","False","False","False","23000.0","False","False","False","False","False","False","11500.0","True","False","False","False","False","2013.0"
"False",11/03/2017,"honda cbr 250r tertemiz","/ilan/vasita-motosiklet-honda-honda-cbr-250r-tertemiz-498359753/detay","False","False","False",498359753,"False","False","False","False","Kütahya","Kırmızı","False","False","False","36000.0","False","False","False","False","False","False","12500.0","True","False","False","False","False","2012.0"
"True",11/03/2017,"TERTEMİZ EKSTRALI","/ilan/vasita-motosiklet-honda-tertemiz-ekstrali-498446684/detay","False","True","False",498446684,"False","False","True","False","İstanbul","Siyah","False","False","False","50850.0","False","False","False","False","False","True","8800.0","True","False","False","False","False","2011.0"
"False",11/03/2017,"COK TEMİZ KEYFE KEDER SATILIK","/ilan/vasita-motosiklet-honda-cok-temiz-keyfe-keder-satilik-498351542/detay","False","False","False",498351542,"False","False","False","False","İstanbul","Siyah","False","False","False","32000.0","False","False","False","False","False","False","9250.0","True","False","False","False","True","2011.0"
"False",11/04/2017,"Sıfır Ayarında Kapalı Garaj Motoru","/ilan/vasita-motosiklet-honda-sifir-ayarinda-kapali-garaj-motoru-498646682/detay","False","False","False",498646682,"False","False","False","False","İstanbul","Çift Renk","False","False","False","12400.0","False","False","False","False","False","False","13999.0","True","False","False","False","False","2015.0"
"True",11/04/2017,"2017 MODEL ORJİNAL CBR250R","/ilan/vasita-motosiklet-honda-2017-model-orjinal-cbr250r-498907094/detay","False","False","False",498907094,"False","False","False","False","Balıkesir","Siyah","False","False","False","6300.0","False","False","False","False","False","False","16750.0","True","False","False","False","True","2017.0"
"False",11/04/2017,"aciillllll","/ilan/vasita-motosiklet-honda-aciillllll-498896068/detay","False","False","False",498896068,"False","False","False","False","İzmir","Siyah","False","False","False","49800.0","True","True","False","False","False","False","10000.0","True","False","False","True","False","2011.0"
"False",11/04/2017,"IHTIYACTAN SATILIK","/ilan/vasita-motosiklet-honda-ihtiyactan-satilik-498899240/detay","False","False","False",498899240,"False","False","False","False","Kocaeli","Çift Renk","False","False","False","23800.0","True","True","False","False","True","False","13250.0","True","False","False","False","False","2016.0"
"False",11/02/2017,"Temiz sıkıntısız çift egzoz","/ilan/vasita-motosiklet-honda-temiz-sikintisiz-cift-egzoz-498288203/detay","False","False","False",498288203,"False","False","False","False","İstanbul","Çift Renk","False","False","False","45000.0","False","False","False","False","False","False","9500.0","True","False","False","False","False","2012.0"
"False",11/08/2017,"Sıfır sıkıntı Yeni kasa Eski kasa fiyatına","/ilan/vasita-motosiklet-honda-sifir-sikinti-yeni-kasa-eski-kasa-fiyatina-500046577/detay","False","False","False",500046577,"False","False","False","False","Muğla","Çift Renk","False","False","False","36500.0","False","False","False","False","False","False","13500.0","True","False","False","False","False","2014.0"
"False",11/05/2017,"Honda Cbr 250 R","/ilan/vasita-motosiklet-honda-honda-cbr-250-r-499099800/detay","False","False","False",499099800,"False","False","False","False","Tokat","Siyah","False","False","False","32000.0","False","False","False","False","False","False","12100.0","True","False","False","False","False","2013.0"
"False",11/02/2017,"Yen'i kasa HRC 250 Original Sorunsuz ( Sıfır muayeneli )","/ilan/vasita-motosiklet-honda-yen-i-kasa-hrc-250-original-sorunsuz-sifir-muayeneli-464237706/detay","False","False","False",464237706,"False","False","False","False","Tekirdağ","Çift Renk","False","False","False","19800.0","False","False","False","False","False","False","12700.0","True","False","False","False","False","2014.0"
"False",11/06/2017,"BAYANDAN TEMİZ CBR 250R","/ilan/vasita-motosiklet-honda-bayandan-temiz-cbr-250r-499345947/detay","False","False","False",499345947,"False","False","False","False","Aydın","Siyah","False","False","False","23000.0","False","False","False","False","False","False","9500.0","True","False","False","False","False","2012.0"
"False",11/04/2017,"acil ihtiyactan","/ilan/vasita-motosiklet-honda-acil-ihtiyactan-498784239/detay","False","False","False",498784239,"False","False","False","False","Sakarya","Turuncu","False","False","False","12000.0","False","False","False","False","False","False","14250.0","True","False","False","False","False","2016.0"
"False",11/04/2017,"EKİPMANLAR İLE REVİT MONT İLE SATILIK","/ilan/vasita-motosiklet-honda-ekipmanlar-ile-revit-mont-ile-satilik-498787601/detay","False","False","False",498787601,"False","False","False","False","İstanbul","Beyaz","False","False","False","41000.0","False","False","False","False","False","False","9000.0","True","False","False","True","False","2012.0"
"True",11/06/2017,"2015 model 2016 çıkışlı ilk sahibinden çok temiz manisa soma","/ilan/vasita-motosiklet-honda-2015-model-2016-cikisli-ilk-sahibinden-cok-temiz-manisa-soma-499342895/detay","False","False","False",499342895,"False","False","False","False","Manisa","Çift Renk","False","False","False","9000.0","False","False","False","False","False","False","14999.0","True","False","False","False","False","2016.0"
"True",11/06/2017,"Sahibinden satılık 0 ayarında","/ilan/vasita-motosiklet-honda-sahibinden-satilik-0-ayarinda-499314007/detay","False","True","False",499314007,"False","False","False","False","İstanbul","Kırmızı","False","False","False","12000.0","False","False","False","False","False","False","12750.0","True","False","False","False","False","2015.0"
"False",11/05/2017,"2017 450 km","/ilan/vasita-motosiklet-honda-2017-450-km-487200797/detay","False","False","False",487200797,"False","False","False","False","Gaziantep","Siyah","False","False","False","450.0","False","False","False","False","False","False","16000.0","True","False","False","False","False","2017.0"
"False",11/01/2017,"Acil satılık ciğeri sağlam pazarlık yapılır","/ilan/vasita-motosiklet-honda-acil-satilik-cigeri-saglam-pazarlik-yapilir-497916588/detay","False","False","False",497916588,"False","False","False","False","Muğla","Siyah","False","False","False","32000.0","False","False","False","False","False","False","7500.0","True","False","False","False","False","2012.0"
"False",11/01/2017,"ACİL SATILIK! KAZASIZ CBR250R","/ilan/vasita-motosiklet-honda-acil-satilik-kazasiz-cbr250r-497888338/detay","False","False","False",497888338,"False","False","False","False","İstanbul","Siyah","False","False","False","20945.0","False","False","False","False","False","False","12000.0","True","False","False","True","False","2013.0"
"False",11/01/2017,"Askerlik Nedeniyle Satılık CBR 250 Tiger tri 780 hediyeli","/ilan/vasita-motosiklet-honda-askerlik-nedeniyle-satilik-cbr-250-tiger-tri-780-hediyeli-497889531/detay","False","False","False",497889531,"False","False","False","False","Zonguldak","Siyah","False","False","False","70000.0","False","False","False","False","False","False","9000.0","True","False","False","False","False","2011.0"
"False",11/01/2017,"Çok temiz masrafsız ekstralı !","/ilan/vasita-motosiklet-honda-cok-temiz-masrafsiz-ekstrali-497879022/detay","False","False","False",497879022,"False","False","False","False","İzmir","Kırmızı","False","False","False","21000.0","True","True","True","False","True","False","13500.0","True","False","False","False","False","2014.0"
"False",11/01/2017,"temiz sahibindan kazasiz cbr 250 r","/ilan/vasita-motosiklet-honda-temiz-sahibindan-kazasiz-cbr-250-r-497857092/detay","False","True","False",497857092,"False","False","False","False","İstanbul","Sarı","False","False","False","8000.0","False","False","False","False","False","False","16750.0","True","False","False","False","False","2016.0"
"False",11/01/2017,"Kazasız ve Servis Bakımlı Cbr250R","/ilan/vasita-motosiklet-honda-kazasiz-ve-servis-bakimli-cbr250r-497693270/detay","False","False","False",497693270,"False","False","False","False","İstanbul","Çift Renk","False","False","False","28700.0","False","False","False","False","False","False","9900.0","True","False","False","False","False","2012.0"
"False",11/01/2017,"Temiz Ekstralı Repsol","/ilan/vasita-motosiklet-honda-temiz-ekstrali-repsol-497664497/detay","False","True","False",497664497,"False","False","False","False","İstanbul","Çift Renk","False","False","False","35000.0","False","False","False","False","False","False","12500.0","True","False","False","False","True","2014.0"
"False",11/03/2017,"TEMIZ CBR250","/ilan/vasita-motosiklet-honda-temiz-cbr250-498466882/detay","False","False","False",498466882,"False","False","False","False","Kocaeli","Siyah","False","False","False","32000.0","False","False","False","False","False","False","9500.0","True","False","False","False","False","2012.0"
"False",11/04/2017,"HONDA ESENGÜL'den 2017 HONDA CBR250R","/ilan/vasita-motosiklet-honda-honda-esengul-den-2017-honda-cbr250r-405936451/detay","False","False","False",405936451,"False","False","False","False","İstanbul","Çift Renk","False","False","False","0.0","False","False","False","False","False","False","18400.0","False","False","False","False","False","2017.0"
"False",11/03/2017,"Cbr250R hrc","/ilan/vasita-motosiklet-honda-cbr250r-hrc-498360392/detay","False","False","False",498360392,"False","False","False","False","Trabzon","Çift Renk","False","False","False","11000.0","False","False","False","False","False","False","14750.0","True","False","False","False","False","2016.0"
"False",10/31/2017,"2017 model temiz cbr250r","/ilan/vasita-motosiklet-honda-2017-model-temiz-cbr250r-497598697/detay","False","False","False",497598697,"False","False","False","False","Kars","Çift Renk","False","False","False","7000.0","False","False","False","False","False","False","15750.0","True","False","False","False","False","2017.0"
"False",11/04/2017,"TERTEMIZ HATA BOYA YOK","/ilan/vasita-motosiklet-honda-tertemiz-hata-boya-yok-498861304/detay","False","False","False",498861304,"False","False","False","False","Diyarbakır","Siyah","False","False","False","24000.0","False","False","False","False","False","False","12250.0","True","False","False","False","False","2011.0"
"False",11/04/2017,"Bundan Temizi Yok","/ilan/vasita-motosiklet-honda-bundan-temizi-yok-498861180/detay","False","False","False",498861180,"False","False","False","False","İstanbul","Kırmızı","False","False","False","9600.0","False","False","False","False","False","False","16500.0","True","False","False","False","False","2014.0"
"False",11/02/2017,"2013 CBR250R","/ilan/vasita-motosiklet-honda-2013-cbr250r-498245578/detay","False","False","False",498245578,"False","False","False","False","Kırklareli","Siyah","False","False","False","8800.0","False","False","False","False","False","False","11500.0","True","False","False","False","False","2013.0"
"False",11/06/2017,"HONDA ENSARDAN CBR250R SİYAH","/ilan/vasita-motosiklet-honda-honda-ensardan-cbr250r-siyah-468670612/detay","False","False","False",468670612,"False","False","False","False","Düzce","Siyah","False","False","False","0.0","False","False","False","False","False","False","18400.0","False","False","False","False","False","2017.0"
"False",11/04/2017,"HONDA CBR 250R NEON SARI","/ilan/vasita-motosiklet-honda-honda-cbr-250r-neon-sari-498797734/detay","False","False","False",498797734,"False","False","False","False","Antalya","Çift Renk","False","False","False","11000.0","False","False","False","False","False","False","14500.0","True","False","False","False","False","2016.0"
"False",11/04/2017,"Yetkili Servis garantili sorunsuz","/ilan/vasita-motosiklet-honda-yetkili-servis-garantili-sorunsuz-498814166/detay","False","False","False",498814166,"False","False","False","False","İstanbul","Sarı","False","False","False","16000.0","True","False","False","False","True","False","15000.0","True","False","False","False","False","2017.0"
"True",11/02/2017,"250 RR Ateş Kırmızısı Renk","/ilan/vasita-motosiklet-honda-250-rr-ates-kirmizisi-renk-497724093/detay","False","False","False",497724093,"False","False","False","False","İstanbul","Kırmızı","False","False","False","34.0","False","False","False","False","False","True","17000.0","True","False","False","False","False","2017.0"
