,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
33,False,11.2.2018,Pulsar ns 200,/ilan/vasita-motosiklet-bajaj-pulsar-ns-200-527754534/detay,False,False,False,527754534,False,False,False,False,Konya,Siyah,False,False,False,10250.0,False,False,False,False,False,False,8500.0,True,False,False,False,False,2016.0
34,False,11.2.2018,Sahibinden / Sorunsuz / 200NS,/ilan/vasita-motosiklet-bajaj-sahibinden-sorunsuz-200ns-527733005/detay,False,True,False,527733005,False,False,False,False,Hatay,Siyah,False,False,False,14000.0,False,False,False,False,True,False,8200.0,True,False,False,False,False,2016.0
35,False,11.2.2018,Tertemiz 2016 Pulsar 200 NS fiyat düştü,/ilan/vasita-motosiklet-bajaj-tertemiz-2016-pulsar-200-ns-fiyat-dustu-527708979/detay,False,False,False,527708979,False,False,False,False,Trabzon,Siyah,False,False,False,15000.0,False,False,False,False,False,False,10500.0,True,False,False,False,False,2016.0
36,True,11.2.2018,SIFIRIN'DAN FARKI YOKKK,/ilan/vasita-motosiklet-bajaj-sifirin-dan-farki-yokkk-527692050/detay,False,False,False,527692050,False,False,False,True,Muğla,Kırmızı,False,False,False,1400.0,False,False,False,False,False,False,11500.0,True,False,False,False,False,2017.0
37,True,11.2.2018,2017 21 aralık cıkişlı 2000 km de,/ilan/vasita-motosiklet-bajaj-2017-21-aralik-cikisli-2000-km-de-518915237/detay,False,False,False,518915237,False,False,False,False,Sakarya,Siyah,False,False,False,2000.0,False,False,False,False,False,False,11000.0,True,False,False,False,True,2017.0
38,False,14.2.2018,MOTOTEM'DEN BAJAJ PULSAR NS 200 İ,/ilan/vasita-motosiklet-bajaj-mototem-den-bajaj-pulsar-ns-200-i-502180516/detay,False,False,False,502180516,False,False,False,True,Gaziantep,Çift Renk,False,False,False,5868.0,True,False,True,False,False,False,9750.0,False,False,False,False,True,2016.0
39,False,11.2.2018,Acil satılık temiz pulsar,/ilan/vasita-motosiklet-bajaj-acil-satilik-temiz-pulsar-527495273/detay,False,False,False,527495273,False,False,False,False,Bursa,Siyah,False,False,False,17500.0,False,False,False,False,False,False,8000.0,True,False,False,True,True,2016.0
40,False,09.2.2018,2019'A KADAR GARANTİSİ VARDİR,/ilan/vasita-motosiklet-bajaj-2019-a-kadar-garantisi-vardir-526817730/detay,False,False,True,526817730,False,False,False,False,İstanbul,Siyah,False,False,False,14400.0,False,False,True,False,True,False,8600.0,True,False,False,False,False,2016.0
41,False,13.2.2018,pulsar200ns sorun yok sikinti yok,/ilan/vasita-motosiklet-bajaj-pulsar200ns-sorun-yok-sikinti-yok-528092290/detay,False,False,False,528092290,False,False,False,False,Malatya,Çift Renk,False,False,False,15000.0,False,False,False,False,False,False,7400.0,True,False,False,False,False,2014.0
42,True,11.2.2018,Acil satilik,/ilan/vasita-motosiklet-bajaj-acil-satilik-527469866/detay,False,False,False,527469866,False,False,False,False,Sinop,Kırmızı,False,False,False,23000.0,False,False,False,False,False,False,6700.0,True,False,False,False,False,2015.0
43,True,12.2.2018,2017 Aralık Çıkışlı 120 kmde Kazasız Düşmesiz Sıfır Ayarında,/ilan/vasita-motosiklet-bajaj-2017-aralik-cikisli-120-kmde-kazasiz-dusmesiz-sifir-ayarinda-528085683/detay,False,False,False,528085683,False,False,False,True,İstanbul,Çift Renk,False,False,False,120.0,False,False,True,False,False,True,13750.0,True,False,False,False,True,2017.0
44,False,08.2.2018,COK TEMIZ GARANTISI DEVAM EDIYOR,/ilan/vasita-motosiklet-bajaj-cok-temiz-garantisi-devam-ediyor-526790568/detay,False,False,True,526790568,False,False,False,False,Mersin,Siyah,False,False,False,11000.0,False,True,True,False,True,False,9250.0,True,False,False,False,True,2016.0
45,False,10.2.2018,2016 model 2200 km de garantili,/ilan/vasita-motosiklet-bajaj-2016-model-2200-km-de-garantili-527411489/detay,False,False,False,527411489,False,False,False,False,Eskişehir,Siyah,False,False,False,2200.0,False,False,False,False,False,False,10000.0,True,False,False,False,False,2016.0
46,False,12.2.2018,acilll temiz bakımlı hatasız satlıktır,/ilan/vasita-motosiklet-bajaj-acilll-temiz-bakimli-hatasiz-satliktir-528040371/detay,False,False,False,528040371,False,False,False,False,Adana,Siyah,False,False,False,29570.0,True,False,False,False,False,False,8000.0,True,False,False,False,False,2015.0
47,True,13.2.2018,Bajaj Pulsar 200 NS - Zamdan önce Son Motorlar,/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-200-ns-zamdan-once-son-motorlar-430961022/detay,False,False,False,430961022,False,False,False,False,Hatay,Siyah,False,False,False,0.0,False,False,False,False,False,False,12000.0,False,False,False,False,False,2017.0
