,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
26,True,20.9.2017,SAHİBİNDEN AZ KULLANILMIŞ X MAX 250 ABS,/ilan/vasita-motosiklet-yamaha-sahibinden-az-kullanilmis-x-max-250-abs-483336883/detay,False,False,False,483336883,False,False,False,False,İstanbul,Gri,False,False,False,7000.0,True,False,False,False,True,False,16500.0,True,False,True,False,False,2016.0
27,True,21.9.2017,2017 MAYIS Trafiğe çıkışlı xmax 250 ABS,/ilan/vasita-motosiklet-yamaha-2017-mayis-trafige-cikisli-xmax-250-abs-483873508/detay,False,False,False,483873508,False,False,False,False,Ankara,Beyaz,False,False,False,2800.0,False,False,False,False,False,False,17750.0,True,False,True,False,False,2016.0
28,True,20.9.2017,2016 iron max,/ilan/vasita-motosiklet-yamaha-2016-iron-max-483125558/detay,False,False,True,483125558,False,False,False,False,İstanbul,Siyah,False,False,False,14000.0,True,False,False,False,False,False,18500.0,True,False,False,False,False,2016.0
29,True,14.9.2017,2017 Çıkışlı 2016 Model Aksesuarlı Xmax 250 ABS,/ilan/vasita-motosiklet-yamaha-2017-cikisli-2016-model-aksesuarli-xmax-250-abs-481500701/detay,False,False,True,481500701,False,False,False,True,Antalya,Gümüş Gri,False,False,False,8500.0,True,False,True,False,True,False,16500.0,True,False,True,False,True,2016.0
30,True,14.9.2017,GARAJDA TERTEMİZ - XMAX 250 ABS (Garantli + Full Aksesuarlı),/ilan/vasita-motosiklet-yamaha-garajda-tertemiz-xmax-250-abs-garantli-plus-full-aksesuarli-481383584/detay,False,False,True,481383584,False,False,False,False,İstanbul,Gri,False,False,False,17000.0,True,False,False,False,True,False,16750.0,True,False,True,False,False,2016.0
31,True,15.9.2017,YAMAHA-XMAX250 ABS FULL ORJİNAL,/ilan/vasita-motosiklet-yamaha-yamaha-xmax250-abs-full-orjinal-481672945/detay,False,True,False,481672945,False,False,False,False,İzmir,Gri,False,False,False,27000.0,False,False,False,False,True,False,13000.0,True,False,False,True,False,2015.0
32,True,14.9.2017,2015 model extralı,/ilan/vasita-motosiklet-yamaha-2015-model-extrali-481464697/detay,False,False,False,481464697,False,False,False,False,Sakarya,Siyah,False,False,False,14750.0,False,False,False,False,False,False,17500.0,True,False,True,False,False,2015.0
33,True,13.9.2017,yamaha xmax 250,/ilan/vasita-motosiklet-yamaha-yamaha-xmax-250-481192380/detay,False,False,False,481192380,False,False,False,False,İstanbul,Gri,False,False,False,44000.0,False,False,False,False,False,False,8000.0,True,False,False,False,False,2011.0
34,True,13.9.2017,Yamaha Xmax250 ironmax bakımı tam tertemiz,/ilan/vasita-motosiklet-yamaha-yamaha-xmax250-ironmax-bakimi-tam-tertemiz-481170311/detay,False,False,False,481170311,False,False,False,False,Kütahya,Siyah,False,False,False,14400.0,False,False,False,False,False,False,16250.0,True,False,False,False,False,2016.0
35,True,11.9.2017,FULL AKSESUAR TERTEMİZ SAAT GİBİ 250ABS,/ilan/vasita-motosiklet-yamaha-full-aksesuar-tertemiz-saat-gibi-250abs-480060776/detay,False,False,True,480060776,False,False,False,True,İzmir,Gri,False,False,True,43450.0,True,True,True,False,True,False,15100.0,True,False,True,True,True,2015.0
36,False,12.9.2017,Extralı Sıkıntısız Xmax 250 Abs,/ilan/vasita-motosiklet-yamaha-extrali-sikintisiz-xmax-250-abs-480544446/detay,False,False,False,480544446,False,False,False,False,İzmir,Siyah,False,False,False,15000.0,False,False,False,False,False,False,15250.0,True,False,False,False,False,2014.0
37,True,08.9.2017,2016 xmax iron max abs full aksesuar sıfır ayarında son fiyattır,/ilan/vasita-motosiklet-yamaha-2016-xmax-iron-max-abs-full-aksesuar-sifir-ayarinda-son-fiyattir-479063308/detay,False,True,False,479063308,False,False,False,True,Balıkesir,Siyah,False,False,True,13500.0,True,True,True,False,True,False,17000.0,True,False,True,True,False,2016.0
38,True,05.9.2017,"YAMAHA IRON X-MAX 250 ABS, SISSY BAR, HATASIZ 400 KM'de",/ilan/vasita-motosiklet-yamaha-yamaha-iron-x-max-250-abs-sissy-bar-hatasiz-400-km-de-477880083/detay,False,False,False,477880083,False,False,False,False,Ankara,Siyah,False,False,False,400.0,True,False,False,False,True,False,19000.0,True,False,True,False,False,2016.0
39,True,04.9.2017,ful + ful acilll,/ilan/vasita-motosiklet-yamaha-ful-plus-ful-acilll-477789576/detay,False,True,True,477789576,False,False,False,False,İstanbul,Beyaz,True,False,True,30000.0,True,True,True,False,True,True,11750.0,True,True,True,True,True,2013.0
40,True,30.8.2017,2017 Nisan Cıkıslı 4300km Garantili IRONMAX,/ilan/vasita-motosiklet-yamaha-2017-nisan-cikisli-4300km-garantili-ironmax-476058076/detay,False,False,False,476058076,False,False,False,True,Sakarya,Siyah,False,False,False,4300.0,True,True,True,False,True,False,19250.0,True,False,False,False,False,2016.0
41,True,01.9.2017,Sahibinden Cok Temiz Yamaha X-Max 250 ABS İron Max,/ilan/vasita-motosiklet-yamaha-sahibinden-cok-temiz-yamaha-x-max-250-abs-iron-max-476855553/detay,False,False,False,476855553,False,False,False,True,Adana,Siyah,False,False,False,2300.0,True,True,True,False,True,False,18750.0,True,False,True,False,False,2016.0
42,True,23.8.2017,2016 Model YAMAHA IRONMAX X-MAX 250 ABS,/ilan/vasita-motosiklet-yamaha-2016-model-yamaha-ironmax-x-max-250-abs-473448956/detay,False,False,True,473448956,False,False,False,False,İstanbul,Siyah,False,False,False,3375.0,True,False,False,False,False,False,19250.0,True,False,True,False,False,2016.0
43,True,24.8.2017,İLK SAHİBİNDEN SADECE UZUN YOLDA KULLANILMIŞ XMAX 7800 KM'DE,/ilan/vasita-motosiklet-yamaha-ilk-sahibinden-sadece-uzun-yolda-kullanilmis-xmax-7800-km-de-473566289/detay,False,False,True,473566289,False,False,False,True,İstanbul,Beyaz,False,False,False,7700.0,True,False,False,False,True,False,17500.0,True,False,True,False,False,2015.0
