"abs","ad_date","ad_title","ad_url","airbag","alarm","arka_bagaj","bike_id","canta_sistemi__uclu_","cbs","cekis_kontrolu","cift_ayak","city","color","gps","isitmali_elcik","karbon","km","koltuk_alti_bagaj","led_sinyal","led_stop","nos","on_cam","on_koruma_bari","price","sahibinden","ses_sistemi","sirt_destegi","xenon_far","yan_koruma_barlari","year"
"True","02.11.2017","2006 BMW F 650 GS EŞSİZ TEMİZLİKTE DAHA 33000 KMDE ORJİNAL","/ilan/vasita-motosiklet-bmw-2006-bmw-f-650-gs-essiz-temizlikte-daha-33.000-kmde-orjinal-498268375/detay","False","False","True",498268375,"False","False","False","True","İstanbul","Gümüş Gri","False","False","False","33000.0","False","False","False","False","True","False","22000.0","False","False","False","False","True","2006.0"
"True","25.10.2017","Borusan çıkışlı ilk sahibinden F650GS","/ilan/vasita-motosiklet-bmw-borusan-cikisli-ilk-sahibinden-f650gs-495500661/detay","False","False","True",495500661,"False","False","False","False","İstanbul","Turuncu","False","False","False","45500.0","False","False","False","False","False","False","35000.0","True","False","False","False","True","2011.0"
"True","27.10.2017","ACİL boyasız çok temiz kusursuz","/ilan/vasita-motosiklet-bmw-acil-boyasiz-cok-temiz-kusursuz-496217114/detay","False","False","False",496217114,"False","False","False","False","Mersin","Kırmızı","False","False","False","74000.0","False","False","False","False","False","False","11750.0","True","False","True","False","False","2001.0"
"True","23.10.2017","F 650 GS 2006 MODEL 82000 KLM BORUSAN ÇIKIŞLI","/ilan/vasita-motosiklet-bmw-f-650-gs-2006-model-82.000-klm-borusan-cikisli-494780671/detay","False","True","True",494780671,"False","False","False","True","İstanbul","Kırmızı","False","True","False","82000.0","True","True","False","False","True","True","13750.0","True","False","False","True","False","2006.0"
"True","23.10.2017","Özgürlüğün tadını sizde onunla yaşayın","/ilan/vasita-motosiklet-bmw-ozgurlugun-tadini-sizde-onunla-yasayin-469860346/detay","False","False","False",469860346,"False","False","False","False","İstanbul","Turuncu","False","False","False","23200.0","False","False","False","False","False","False","34750.0","True","False","True","False","True","2011.0"
"True","23.10.2017","Bmw F7650 GS çift silindir özel desen","/ilan/vasita-motosiklet-bmw-bmw-f7650-gs-cift-silindir-ozel-desen-494463461/detay","False","False","True",494463461,"True","False","False","True","Antalya","Mavi","False","False","False","57500.0","False","False","False","False","True","True","34500.0","True","False","False","False","True","2009.0"
"False","25.10.2017","Orjinal 2 Sahibinden","/ilan/vasita-motosiklet-bmw-orjinal-2-sahibinden-495165823/detay","False","False","False",495165823,"False","False","False","False","Bursa","Gri","False","False","False","26000.0","False","False","False","False","False","False","22750.0","True","False","False","False","False","2006.0"
"True","27.10.2017","MOTOTALYA GARAGE'den BMW F650 GS","/ilan/vasita-motosiklet-bmw-mototalya-garage-den-bmw-f650-gs-496263660/detay","False","False","True",496263660,"False","False","False","True","Antalya","Sarı","False","False","False","63000.0","False","False","False","False","True","False","19000.0","False","False","False","False","False","2005.0"
"True","21.10.2017","BMW F 650 GS 2006 MODEL","/ilan/vasita-motosiklet-bmw-bmw-f-650-gs-2006-model-494220154/detay","False","False","True",494220154,"True","False","False","True","Trabzon","Gri","False","True","False","70000.0","False","False","False","False","False","True","19750.0","True","False","False","False","True","2006.0"
"True","23.10.2017","BMW F650 GS ÖZEL RENK SARI","/ilan/vasita-motosiklet-bmw-bmw-f650-gs-ozel-renk-sari-494795191/detay","False","False","False",494795191,"False","False","False","False","İstanbul","Sarı","False","False","False","29500.0","False","False","False","False","False","False","37999.0","True","False","False","False","False","2012.0"
